,acc,loss,val_acc,val_loss
0,0.5517500042915344,1.1906741857528687,0.5245690941810608,1.2551594972610474
0,0.5264999866485596,1.200800895690918,0.5209673047065735,1.2578071355819702
0,0.5332499742507935,1.220612645149231,0.525083601474762,1.249167561531067
0,0.5299999713897705,1.1990211009979248,0.5230254530906677,1.2413288354873657
0,0.5339999794960022,1.2122222185134888,0.5261126756668091,1.2439825534820557
0,0.5277500152587891,1.2087818384170532,0.5227681994438171,1.2483972311019897
0,0.5322499871253967,1.1987965106964111,0.5271417498588562,1.2335994243621826
0,0.546750009059906,1.1770774126052856,0.5261126756668091,1.2381647825241089
0,0.5444999933242798,1.1645472049713135,0.5310007929801941,1.2370386123657227
0,0.5400000214576721,1.1753789186477661,0.5230254530906677,1.2431689500808716
0,0.5302500128746033,1.2017165422439575,0.5263699293136597,1.2355605363845825
0,0.5502499938011169,1.168150544166565,0.5214818716049194,1.2334598302841187
0,0.5364999771118164,1.1856579780578613,0.5189091563224792,1.2405357360839844
0,0.5339999794960022,1.1832358837127686,0.5230254530906677,1.2266875505447388
0,0.5417500138282776,1.1793837547302246,0.5268844962120056,1.2309179306030273
0,0.5515000224113464,1.1590224504470825,0.5245690941810608,1.240983009338379
0,0.5682500004768372,1.129581093788147,0.5232827663421631,1.2517949342727661
0,0.5460000038146973,1.163023591041565,0.5284280776977539,1.240013837814331
0,0.546999990940094,1.1772375106811523,0.5243117809295654,1.241680383682251
0,0.5494999885559082,1.1645017862319946,0.5433496236801147,1.215437412261963
0,0.5605000257492065,1.1519346237182617,0.5340879559516907,1.221003770828247
0,0.5515000224113464,1.1603972911834717,0.525083601474762,1.2334837913513184
0,0.5559999942779541,1.1413514614105225,0.5263699293136597,1.217372179031372
0,0.5667499899864197,1.1198760271072388,0.525083601474762,1.2458466291427612
0,0.5699999928474426,1.122802495956421,0.5312580466270447,1.2461594343185425
0,0.5577499866485596,1.1359152793884277,0.5382042527198792,1.2160333395004272
0,0.5569999814033508,1.1494675874710083,0.540519654750824,1.2099865674972534
0,0.5584999918937683,1.1309552192687988,0.5253408551216125,1.2246596813201904
0,0.5584999918937683,1.1426727771759033,0.5412914752960205,1.2184028625488281
0,0.5587499737739563,1.1270030736923218,0.5384615659713745,1.21640145778656
0,0.5582500100135803,1.1262058019638062,0.5348597764968872,1.2147029638290405
0,0.5665000081062317,1.1150531768798828,0.5374324917793274,1.2170782089233398
0,0.5797500014305115,1.0843615531921387,0.5484949946403503,1.214703917503357
0,0.5702499747276306,1.110494613647461,0.5317725539207458,1.2292588949203491
0,0.5562499761581421,1.1394429206848145,0.5384615659713745,1.2179841995239258
0,0.574999988079071,1.1151202917099,0.5366606712341309,1.2221113443374634
0,0.5820000171661377,1.0901817083358765,0.5369179248809814,1.2290270328521729
0,0.5644999742507935,1.1181834936141968,0.5322871208190918,1.2192084789276123
0,0.5647500157356262,1.1184688806533813,0.5356315970420837,1.208423137664795
0,0.5695000290870667,1.0912607908248901,0.5315153002738953,1.215512990951538
0,0.5952500104904175,1.05811607837677,0.542063295841217,1.2202551364898682
0,0.5709999799728394,1.0968695878982544,0.5400051474571228,1.217302918434143
0,0.5799999833106995,1.1060831546783447,0.5389760732650757,1.2111260890960693
0,0.5649999976158142,1.1143590211868286,0.5407769680023193,1.222387433052063
0,0.5895000100135803,1.0942169427871704,0.5482377409934998,1.221358060836792
0,0.574999988079071,1.0951924324035645,0.5438641905784607,1.2091577053070068
0,0.5682500004768372,1.0741384029388428,0.5466940999031067,1.1998815536499023
0,0.5807499885559082,1.067061424255371,0.5366606712341309,1.213243842124939
0,0.6069999933242798,1.0376440286636353,0.5446359515190125,1.2203699350357056
0,0.5687500238418579,1.0896196365356445,0.5456650257110596,1.213141918182373
0,0.5845000147819519,1.093212366104126,0.5338307023048401,1.2129762172698975
0,0.5910000205039978,1.0581400394439697,0.5369179248809814,1.2125287055969238
0,0.5835000276565552,1.091846227645874,0.5407769680023193,1.218084454536438
0,0.5922499895095825,1.077474594116211,0.5387188196182251,1.2161662578582764
0,0.5837500095367432,1.0673209428787231,0.5364034175872803,1.2114518880844116
0,0.5977500081062317,1.0439695119857788,0.5353743433952332,1.2180595397949219
0,0.5995000004768372,1.0451128482818604,0.5397478938102722,1.2300187349319458
0,0.5842499732971191,1.0540701150894165,0.5425778031349182,1.2222038507461548
0,0.5712500214576721,1.1002579927444458,0.5479804277420044,1.214367151260376
0,0.5912500023841858,1.07547128200531,0.5446359515190125,1.2007455825805664
0,0.5947499871253967,1.0537148714065552,0.5464368462562561,1.203993558883667
0,0.5847499966621399,1.0589730739593506,0.5487522482872009,1.206045389175415
0,0.59375,1.0632513761520386,0.5518394708633423,1.1898508071899414
0,0.6039999723434448,1.0231716632843018,0.5394905805587769,1.2054208517074585
0,0.6107500195503235,1.0128798484802246,0.5523539781570435,1.2118438482284546
0,0.593500018119812,1.037361979484558,0.5443786978721619,1.2051225900650024
0,0.5805000066757202,1.0795115232467651,0.5469513535499573,1.2086259126663208
0,0.5964999794960022,1.0455154180526733,0.5505531430244446,1.2005949020385742
0,0.6072499752044678,1.0319743156433105,0.5533830523490906,1.1903486251831055
0,0.5997499823570251,1.034250259399414,0.5520967245101929,1.1997442245483398
0,0.5985000133514404,1.0325229167938232,0.549781322479248,1.1940956115722656
0,0.6069999933242798,1.011183738708496,0.5479804277420044,1.1996562480926514
0,0.6144999861717224,1.0072680711746216,0.5430923700332642,1.2166286706924438
0,0.5950000286102295,1.0436044931411743,0.5559557676315308,1.199699878692627
0,0.6022499799728394,1.047646164894104,0.5515822172164917,1.1950569152832031
0,0.6069999933242798,1.0275436639785767,0.5461795926094055,1.2172417640686035
0,0.6129999756813049,1.0215983390808105,0.5626447200775146,1.190685749053955
0,0.6052500009536743,1.0244804620742798,0.5508103966712952,1.2089502811431885
0,0.6067500114440918,1.0091524124145508,0.5518394708633423,1.19895339012146
0,0.6179999709129333,0.9950062036514282,0.5477231740951538,1.2076760530471802
0,0.6237499713897705,0.9748334884643555,0.5554412007331848,1.1966122388839722
0,0.5989999771118164,1.0263493061065674,0.5423205494880676,1.2132588624954224
0,0.5924999713897705,1.0447670221328735,0.5569848418235779,1.192731261253357
0,0.6147500276565552,1.0205159187316895,0.5502958297729492,1.2069867849349976
0,0.6197500228881836,0.9958497881889343,0.5526112914085388,1.2081636190414429
0,0.6069999933242798,1.0093985795974731,0.5508103966712952,1.203075885772705
0,0.6102499961853027,1.0102214813232422,0.5423205494880676,1.206274151802063
0,0.6182500123977661,0.9895745515823364,0.5577566027641296,1.1974867582321167
0,0.6287500262260437,0.9649746417999268,0.5487522482872009,1.2129889726638794
0,0.6215000152587891,0.9937415719032288,0.5508103966712952,1.2109555006027222
0,0.606249988079071,1.014900803565979,0.5523539781570435,1.2119181156158447
0,0.609000027179718,1.0163311958312988,0.5559557676315308,1.1988890171051025
0,0.6262500286102295,0.9865016937255859,0.5523539781570435,1.2110763788223267
0,0.609250009059906,1.012576937675476,0.5582711696624756,1.204950213432312
0,0.6085000038146973,1.0107262134552002,0.5567275285720825,1.1828557252883911
0,0.621749997138977,0.9725618362426758,0.5533830523490906,1.196463942527771
0,0.6367499828338623,0.9706146121025085,0.5490095019340515,1.2289505004882812
0,0.6262500286102295,0.9915416240692139,0.5443786978721619,1.2059214115142822
0,0.606249988079071,0.9990463256835938,0.5556984543800354,1.2031395435333252
0,0.6327499747276306,0.9710872173309326,0.5487522482872009,1.2120780944824219
0,0.6267499923706055,0.9734439253807068,0.557499349117279,1.2070027589797974
0,0.6087499856948853,1.0003458261489868,0.5546694397926331,1.2177919149398804
0,0.6172500252723694,0.9842352867126465,0.5520967245101929,1.1976072788238525
0,0.6194999814033508,0.9704063534736633,0.5508103966712952,1.217093825340271
0,0.6372500061988831,0.9419276118278503,0.5590429902076721,1.2158485651016235
0,0.6269999742507935,0.979454755783081,0.5495240688323975,1.1982359886169434
0,0.6172500252723694,1.0050525665283203,0.5510676503181458,1.2054740190505981
0,0.628000020980835,0.977791428565979,0.5526112914085388,1.2037795782089233
0,0.6349999904632568,0.9680492281913757,0.5593002438545227,1.217239260673523
0,0.6332499980926514,0.985252320766449,0.5582711696624756,1.2075486183166504
0,0.6194999814033508,0.9824166893959045,0.549781322479248,1.1992261409759521
0,0.6269999742507935,0.9758293628692627,0.5533830523490906,1.2039604187011719
0,0.6384999752044678,0.9362913370132446,0.5554412007331848,1.2025232315063477
0,0.6255000233650208,0.951042115688324,0.5487522482872009,1.213509202003479
0,0.6150000095367432,1.0033576488494873,0.5567275285720825,1.2033638954162598
0,0.6287500262260437,0.9723552465438843,0.5605865716934204,1.1970669031143188
0,0.6380000114440918,0.9603481292724609,0.5556984543800354,1.2077504396438599
0,0.6349999904632568,0.9424816966056824,0.5569848418235779,1.2137848138809204
0,0.6284999847412109,0.9681271314620972,0.5559557676315308,1.2005367279052734
0,0.6452500224113464,0.9239141345024109,0.5538976192474365,1.212274432182312
0,0.6414999961853027,0.9350643157958984,0.5464368462562561,1.2235832214355469
0,0.6324999928474426,0.9529021978378296,0.5567275285720825,1.205105185508728
0,0.6144999861717224,0.9868067502975464,0.5567275285720825,1.1936790943145752
0,0.640749990940094,0.9605405330657959,0.5582711696624756,1.2153363227844238
0,0.6330000162124634,0.9542003273963928,0.5564702749252319,1.2396466732025146
0,0.6272500157356262,0.9676998257637024,0.557499349117279,1.1981269121170044
0,0.6274999976158142,0.9536150097846985,0.5616156458854675,1.200355887413025
0,0.6332499980926514,0.9545416831970215,0.5639310479164124,1.2060282230377197
0,0.6467499732971191,0.9257480502128601,0.5559557676315308,1.2115792036056519
0,0.6315000057220459,0.9529035091400146,0.5585284233093262,1.2131646871566772
0,0.6262500286102295,0.9767884016036987,0.5562130212783813,1.213409662246704
0,0.6357499957084656,0.9468421339988708,0.5600720643997192,1.210029125213623
0,0.6274999976158142,0.961679995059967,0.5611010789871216,1.1979860067367554
0,0.640250027179718,0.9480280876159668,0.5562130212783813,1.219620943069458
0,0.6322500109672546,0.951241135597229,0.5616156458854675,1.1946461200714111
0,0.6517500281333923,0.921732485294342,0.5585284233093262,1.199360728263855
0,0.6585000157356262,0.8955203890800476,0.5518394708633423,1.227731704711914
0,0.643750011920929,0.9230591654777527,0.5490095019340515,1.2205078601837158
0,0.6294999718666077,0.9633386135101318,0.5598147511482239,1.195041537284851
0,0.6452500224113464,0.9431412220001221,0.5567275285720825,1.2141530513763428
0,0.640999972820282,0.9370594620704651,0.5647028684616089,1.1979496479034424
0,0.6445000171661377,0.9280902743339539,0.5572420954704285,1.2054718732833862
0,0.6542500257492065,0.9322417974472046,0.5515822172164917,1.2114460468292236
0,0.6447499990463257,0.9358236789703369,0.5546694397926331,1.2044790983200073
0,0.6632500290870667,0.892723023891449,0.5595574975013733,1.2005527019500732
0,0.6464999914169312,0.9431715607643127,0.557499349117279,1.2109827995300293
0,0.6367499828338623,0.9602386355400085,0.5598147511482239,1.2036066055297852
0,0.640500009059906,0.9271352887153625,0.5551839470863342,1.2128440141677856
0,0.637499988079071,0.9379504919052124,0.5621301531791687,1.2002551555633545
0,0.653249979019165,0.9066268801689148,0.5647028684616089,1.2189058065414429
0,0.6510000228881836,0.9113755822181702,0.5611010789871216,1.2123087644577026
0,0.6627500057220459,0.8951466679573059,0.5564702749252319,1.215960144996643
0,0.6607499718666077,0.8925771713256836,0.5587856769561768,1.2190152406692505
0,0.6397500038146973,0.9321466684341431,0.5551839470863342,1.2007807493209839
0,0.6365000009536743,0.9270793795585632,0.5554412007331848,1.2123708724975586
0,0.6349999904632568,0.9329240322113037,0.5502958297729492,1.219499945640564
0,0.6542500257492065,0.9241693019866943,0.5652173757553101,1.2065271139144897
0,0.6520000100135803,0.9193257093429565,0.5618728995323181,1.2192151546478271
0,0.6514999866485596,0.9082357287406921,0.5541548728942871,1.2079517841339111
0,0.656000018119812,0.8918946385383606,0.5520967245101929,1.2253377437591553
0,0.6612499952316284,0.8859904408454895,0.5544121265411377,1.216723084449768
0,0.6504999995231628,0.913233757019043,0.5572420954704285,1.2180317640304565
0,0.6382499933242798,0.9415114521980286,0.5629019737243652,1.2117668390274048
0,0.6474999785423279,0.9126994013786316,0.5593002438545227,1.2113224267959595
0,0.6485000252723694,0.9250303506851196,0.5629019737243652,1.2063238620758057
0,0.6579999923706055,0.903724193572998,0.5654746294021606,1.2146248817443848
0,0.6520000100135803,0.9100017547607422,0.5518394708633423,1.2469297647476196
0,0.65625,0.8801829814910889,0.5654746294021606,1.2141103744506836
0,0.671500027179718,0.8699365258216858,0.5644456148147583,1.2079641819000244
0,0.653249979019165,0.9068732857704163,0.5667610168457031,1.2146575450897217
0,0.6355000138282776,0.9346094727516174,0.5629019737243652,1.2023036479949951
0,0.6557499766349792,0.8997305631637573,0.5636737942695618,1.1973294019699097
0,0.6635000109672546,0.881862461566925,0.5636737942695618,1.2241096496582031
0,0.6570000052452087,0.8987773060798645,0.5665037035942078,1.2266473770141602
0,0.656499981880188,0.8952205777168274,0.558013916015625,1.2036226987838745
0,0.6537500023841858,0.8887355327606201,0.5562130212783813,1.2153512239456177
0,0.6707500219345093,0.8614034056663513,0.5587856769561768,1.2244892120361328
0,0.6485000252723694,0.9200984835624695,0.5582711696624756,1.2060283422470093
0,0.6367499828338623,0.9467936754226685,0.5636737942695618,1.2065423727035522
0,0.6495000123977661,0.9142580032348633,0.5639310479164124,1.2155907154083252
0,0.6575000286102295,0.9035188555717468,0.5629019737243652,1.2067368030548096
0,0.6657500267028809,0.8805710673332214,0.5683045983314514,1.213661789894104
0,0.6650000214576721,0.8828895092010498,0.5546694397926331,1.2227834463119507
0,0.6644999980926514,0.8776108622550964,0.5551839470863342,1.2350713014602661
0,0.6825000047683716,0.8539340496063232,0.5652173757553101,1.2306779623031616
0,0.6612499952316284,0.8881070613861084,0.5603293180465698,1.219714879989624
0,0.6455000042915344,0.9171434044837952,0.5613583922386169,1.2099525928497314
0,0.6597499847412109,0.8885502815246582,0.5585284233093262,1.217897891998291
0,0.6570000052452087,0.8881716132164001,0.5675327777862549,1.2157567739486694
0,0.6647499799728394,0.892819344997406,0.5680473446846008,1.2125718593597412
0,0.6512500047683716,0.8896576166152954,0.5649601221084595,1.2187939882278442
0,0.6627500057220459,0.8650913238525391,0.5626447200775146,1.2262269258499146
0,0.6704999804496765,0.8434095978736877,0.5600720643997192,1.2177610397338867
0,0.6692500114440918,0.884329617023468,0.5582711696624756,1.2154605388641357
0,0.6625000238418579,0.894877016544342,0.5564702749252319,1.2144423723220825
0,0.6679999828338623,0.8715581297874451,0.5649601221084595,1.2239298820495605
0,0.6582499742507935,0.8986583948135376,0.5629019737243652,1.2142046689987183
0,0.6635000109672546,0.8877018690109253,0.5621301531791687,1.2065025568008423
0,0.6602500081062317,0.8886908292770386,0.560843825340271,1.2119324207305908
0,0.6685000061988831,0.8721299767494202,0.565731942653656,1.2047743797302246
0,0.6802499890327454,0.8352794051170349,0.5670182704925537,1.2229549884796143
0,0.6629999876022339,0.8856881856918335,0.5593002438545227,1.209912657737732
0,0.6482499837875366,0.9142538905143738,0.560843825340271,1.2078546285629272
0,0.6812499761581421,0.8676064014434814,0.5621301531791687,1.219849705696106
0,0.668749988079071,0.8642857670783997,0.560843825340271,1.2189005613327026
0,0.6639999747276306,0.8718970417976379,0.5616156458854675,1.2140145301818848
0,0.6657500267028809,0.8715329170227051,0.5546694397926331,1.2164229154586792
0,0.6790000200271606,0.8502001762390137,0.5636737942695618,1.2172025442123413
0,0.6909999847412109,0.8377544283866882,0.5680473446846008,1.2203116416931152
0,0.6732500195503235,0.8606100678443909,0.560843825340271,1.218748688697815
0,0.656499981880188,0.8875831365585327,0.5680473446846008,1.1956580877304077
0,0.684249997138977,0.849269449710846,0.5595574975013733,1.2106484174728394
0,0.6737499833106995,0.8603156208992004,0.5629019737243652,1.2332704067230225
0,0.6737499833106995,0.8583681583404541,0.5683045983314514,1.2149592638015747
0,0.6737499833106995,0.8638954758644104,0.5618728995323181,1.210160493850708
0,0.6669999957084656,0.87569260597229,0.5688191652297974,1.215243935585022
0,0.6779999732971191,0.8535649180412292,0.5616156458854675,1.2379332780838013
0,0.6725000143051147,0.8687509298324585,0.5631592273712158,1.227048635482788
0,0.6644999980926514,0.8836025595664978,0.5672755241394043,1.2198091745376587
0,0.6694999933242798,0.8657795786857605,0.5672755241394043,1.222002387046814
0,0.6740000247955322,0.8590452075004578,0.5675327777862549,1.2073699235916138
0,0.6790000200271606,0.8564335107803345,0.5629019737243652,1.234792947769165
0,0.6767500042915344,0.867927074432373,0.5665037035942078,1.2140514850616455
0,0.6700000166893005,0.8459492325782776,0.5752508640289307,1.2154831886291504
0,0.6902499794960022,0.8227188587188721,0.5600720643997192,1.2260955572128296
0,0.6792500019073486,0.8618422150611877,0.5582711696624756,1.2305091619491577
0,0.6582499742507935,0.9004229307174683,0.5649601221084595,1.2134661674499512
0,0.6784999966621399,0.8488730788230896,0.5634165406227112,1.2189853191375732
0,0.6654999852180481,0.873072624206543,0.5683045983314514,1.2200218439102173
0,0.6694999933242798,0.8684892058372498,0.5698482394218445,1.224547266960144
0,0.6754999756813049,0.8597412109375,0.5629019737243652,1.2306630611419678
0,0.6742500066757202,0.8381038904190063,0.5652173757553101,1.2181117534637451
0,0.690500020980835,0.8278427124023438,0.5641883015632629,1.2272369861602783
0,0.6707500219345093,0.86553555727005,0.5618728995323181,1.2170127630233765
0,0.6647499799728394,0.8617810010910034,0.5662464499473572,1.2128130197525024
0,0.6852499842643738,0.8384326696395874,0.5737072229385376,1.2170087099075317
0,0.671999990940094,0.8719832301139832,0.5711345672607422,1.210174798965454
0,0.6740000247955322,0.8516415357589722,0.5649601221084595,1.2143445014953613
0,0.6735000014305115,0.8536947965621948,0.5721636414527893,1.2010738849639893
0,0.6894999742507935,0.8230698108673096,0.5675327777862549,1.2352705001831055
0,0.6859999895095825,0.8342353105545044,0.5662464499473572,1.2250747680664062
0,0.6784999966621399,0.8537324666976929,0.5698482394218445,1.2313529253005981
0,0.6712499856948853,0.8844729065895081,0.5644456148147583,1.216243863105774
0,0.6892499923706055,0.8228690028190613,0.5677900910377502,1.2304664850234985
0,0.6827499866485596,0.8460667729377747,0.5742217898368835,1.2218230962753296
0,0.6787499785423279,0.8500181436538696,0.5701054930686951,1.2082856893539429
0,0.6840000152587891,0.8283652663230896,0.571906328201294,1.2355237007141113
0,0.6819999814033508,0.8348812460899353,0.5683045983314514,1.2247364521026611
0,0.687250018119812,0.8219277858734131,0.5659891963005066,1.220154047012329
0,0.6897500157356262,0.8254391551017761,0.5595574975013733,1.2238752841949463
0,0.6765000224113464,0.865085780620575,0.5636737942695618,1.225742220878601
0,0.684249997138977,0.8220511078834534,0.5693336725234985,1.2288281917572021
0,0.6832500100135803,0.8198407888412476,0.5675327777862549,1.246762752532959
0,0.668749988079071,0.8477025032043457,0.5683045983314514,1.2328908443450928
0,0.6812499761581421,0.8388544321060181,0.5693336725234985,1.2167088985443115
0,0.6902499794960022,0.8207440972328186,0.5626447200775146,1.2272430658340454
0,0.6909999847412109,0.8127899765968323,0.5672755241394043,1.2297757863998413
0,0.6834999918937683,0.8386834263801575,0.5680473446846008,1.2224235534667969
0,0.6784999966621399,0.841619074344635,0.5680473446846008,1.2043262720108032
0,0.672249972820282,0.8466812968254089,0.5598147511482239,1.23121178150177
0,0.6945000290870667,0.828838586807251,0.5695909261703491,1.2311832904815674
0,0.6852499842643738,0.8242056369781494,0.5677900910377502,1.2367695569992065
0,0.6890000104904175,0.8251847624778748,0.5667610168457031,1.2156753540039062
0,0.684249997138977,0.82168048620224,0.5706200003623962,1.2384501695632935
0,0.6880000233650208,0.8173835277557373,0.5626447200775146,1.2387657165527344
0,0.6822500228881836,0.8351661562919617,0.5665037035942078,1.2242733240127563
0,0.684249997138977,0.8476269245147705,0.5598147511482239,1.2288565635681152
0,0.6815000176429749,0.8198741674423218,0.5672755241394043,1.225262999534607
0,0.672249972820282,0.8490477800369263,0.5688191652297974,1.2363910675048828
0,0.6924999952316284,0.8255243897438049,0.5677900910377502,1.2354724407196045
0,0.6690000295639038,0.847138524055481,0.5641883015632629,1.217929720878601
0,0.6827499866485596,0.8305489420890808,0.5683045983314514,1.2462290525436401
0,0.7017499804496765,0.7875875234603882,0.5647028684616089,1.2238712310791016
0,0.6800000071525574,0.845405101776123,0.5654746294021606,1.2379262447357178
0,0.6737499833106995,0.858293890953064,0.5662464499473572,1.2065414190292358
0,0.6945000290870667,0.8010320067405701,0.5572420954704285,1.2244406938552856
0,0.6857500076293945,0.8281533122062683,0.5649601221084595,1.2387350797653198
0,0.6932500004768372,0.8092429041862488,0.5755081176757812,1.2181843519210815
0,0.6984999775886536,0.8127939701080322,0.5688191652297974,1.2252910137176514
0,0.6894999742507935,0.8010690808296204,0.5708772540092468,1.2284668684005737
0,0.7089999914169312,0.7997348308563232,0.568561851978302,1.2165980339050293
0,0.690750002861023,0.8112795948982239,0.5605865716934204,1.2220730781555176
0,0.6857500076293945,0.835182785987854,0.5616156458854675,1.223361849784851
0,0.6959999799728394,0.7980580925941467,0.5634165406227112,1.2426339387893677
0,0.6992499828338623,0.8032585978507996,0.5677900910377502,1.2310165166854858
0,0.6865000128746033,0.8144469261169434,0.565731942653656,1.2480297088623047
0,0.6942499876022339,0.8067586421966553,0.5623874664306641,1.225062370300293
0,0.6930000185966492,0.805298388004303,0.5654746294021606,1.2306785583496094
0,0.7114999890327454,0.784267783164978,0.5623874664306641,1.2557584047317505
0,0.6867499947547913,0.8229989409446716,0.5665037035942078,1.2250584363937378
0,0.6779999732971191,0.8287977576255798,0.5695909261703491,1.2254838943481445
0,0.6899999976158142,0.8168542385101318,0.5747362971305847,1.2168854475021362
0,0.7017499804496765,0.7986316680908203,0.5647028684616089,1.2359604835510254
0,0.672249972820282,0.8474642038345337,0.5677900910377502,1.2193183898925781
0,0.6977499723434448,0.7989588379859924,0.565731942653656,1.2196956872940063
0,0.6837499737739563,0.8241618871688843,0.5683045983314514,1.2286754846572876
0,0.7260000109672546,0.7475005984306335,0.5616156458854675,1.2401100397109985
0,0.6862499713897705,0.8208176493644714,0.5629019737243652,1.221909523010254
0,0.684499979019165,0.8278209567070007,0.5698482394218445,1.2316068410873413
0,0.703499972820282,0.7956804037094116,0.5667610168457031,1.2374125719070435
0,0.6912500262260437,0.8144847750663757,0.576279878616333,1.2335180044174194
0,0.675000011920929,0.8323386907577515,0.5739644765853882,1.2263059616088867
0,0.7017499804496765,0.7913931608200073,0.5695909261703491,1.22584068775177
0,0.6924999952316284,0.8012667894363403,0.5667610168457031,1.2264528274536133
0,0.7059999704360962,0.7882002592086792,0.5672755241394043,1.2301346063613892
0,0.684249997138977,0.8335219621658325,0.5708772540092468,1.2228416204452515
0,0.6894999742507935,0.8313735723495483,0.5701054930686951,1.2151026725769043
0,0.7007499933242798,0.7947712540626526,0.5654746294021606,1.2241312265396118
0,0.6962500214576721,0.8079208731651306,0.5675327777862549,1.2482587099075317
0,0.6967499852180481,0.7901037931442261,0.5711345672607422,1.2501037120819092
0,0.6984999775886536,0.7934601902961731,0.5688191652297974,1.225678563117981
